Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0001891~phagocytic cup	9	1.4925373134328357	7.385751178514205E-7	RAB31, ANXA1, BIN2, LCP1, ARHGAP25, TNF, AIF1, CORO1A, MYO1G	592	28	20887	11.340673262548265	2.80619267469695E-4	2.551441316213998E-5	2.249296949820235E-5
GOTERM_CC_DIRECT	GO:0030667~secretory granule membrane	15	2.4875621890547266	1.090017296279723E-6	MOXD1, CR1, SIGLEC9, CD93, HVCN1, FPR1, FCGR2A, TYROBP, RAB31, PTPRC, SELL, P2RX1, ITGAX, PECAM1, NCKAP1L	592	102	20887	5.1885433227345	4.1412102655202787E-4	3.4517214382191234E-5	3.042964952114227E-5
GOTERM_CC_DIRECT	GO:0005884~actin filament	14	2.321724709784411	6.797721169636944E-6	ANXA1, WIPF1, WAS, RCSD1, AIF1, CORO1A, HCK, PSTPIP1, COTL1, RAC2, HCLS1, FYN, LCP1, TEK	592	103	20887	4.795624508003149	0.0025798093816558065	1.9870261880477222E-4	1.7517204552525972E-4
GOTERM_CC_DIRECT	GO:0045121~membrane raft	20	3.316749585406302	9.548085073533339E-6	NFAM1, ITGB2, KCNA3, TNF, LDHB, CD79A, ZAP70, CD4, PTPRC, SGCA, LCK, INPP5D, P2RX1, PECAM1, BTK, MAL, CD48, FYN, CD226, TEK	592	211	20887	3.344274369155886	0.0036217153602539076	2.5916230913876207E-4	2.2847203568811917E-4
GOTERM_CC_DIRECT	GO:0030669~clathrin-coated endocytic vesicle membrane	11	1.8242122719734661	2.9802426004001643E-5	CD74, CD4, HLA-DPB1, HLA-DRA, CD3G, IL7R, CD3D, HLA-DRB1, HLA-DQA1, HLA-DPA1, HLA-DQB1	592	71	20887	5.466240007613247	0.011261203205393366	7.54994792101375E-4	6.6558751408937E-4
GOTERM_CC_DIRECT	GO:0008180~COP9 signalosome	9	1.4925373134328357	3.353082778145846E-5	FGR, ITK, BASP1, LCK, THEMIS, SLA, FYN, GRAP, SLA2	592	45	20887	7.056418918918919	0.012661093509064192	7.963571598096385E-4	7.020517066742866E-4
GOTERM_CC_DIRECT	GO:0005911~cell-cell junction	18	2.9850746268656714	3.68948571542863E-5	CD53, NGFR, ITK, PRKCH, THEMIS, WAS, CD3E, CORO1A, VAV1, CD2, CDH5, ZAP70, SGCA, EPB41L3, PECAM1, LCP2, TEK, ARHGEF6	592	193	20887	3.2905580450917244	0.01392247761221077	8.04831622805306E-4	7.095226148415198E-4
GOTERM_CC_DIRECT	GO:0070821~tertiary granule membrane	11	1.8242122719734661	3.81236031855145E-5	CD53, FCER1G, CD93, PLAU, ITGB2, ITGAX, CYBB, CYBA, LILRB2, CD33, LAIR1	592	73	20887	5.316480007404665	0.014382810160541326	8.04831622805306E-4	7.095226148415198E-4
GOTERM_CC_DIRECT	GO:0044853~plasma membrane raft	8	1.3266998341625207	4.7295331584116264E-5	CR1, SELPLG, CD8A, ITGB2, MAL, LCP2, MS4A1, MS4A4A	592	35	20887	8.064478764478766	0.01781210616856621	9.459066316823253E-4	8.33891372667313E-4
GOTERM_CC_DIRECT	GO:0035579~specific granule membrane	12	1.9900497512437811	5.172986496819916E-5	CD53, STK10, CD93, PLAU, HVCN1, P2RX1, ITGB2, C3AR1, CYBB, CYBA, CD33, LAIR1	592	91	20887	4.652583902583903	0.01946590133877002	9.82867434395784E-4	8.66475238217336E-4
GOTERM_CC_DIRECT	GO:0043235~receptor complex	18	2.9850746268656714	2.424339664976602E-4	CSF1R, RAMP2, RAMP3, FLT3, TIE1, EBI3, ITGB2, GPBAR1, IL2RG, IL27RA, CD200R1, PTPRC, AXL, CD8A, TEK, KCTD12, IL12RB1, ENG	592	225	20887	2.822567567567568	0.08801895779305957	0.004386900346148137	0.0038673989893674367
GOTERM_CC_DIRECT	GO:0101003~ficolin-1-rich granule membrane	9	1.4925373134328357	3.0812066395559477E-4	CR1, FCER1G, CD93, ITGB2, FPR1, TBC1D10C, ITGAX, NCKAP1L, LILRB2	592	61	20887	5.205554940186087	0.11050722486175191	0.005322084195596637	0.004691837382960193
GOTERM_CC_DIRECT	GO:0005942~phosphatidylinositol 3-kinase complex	6	0.9950248756218906	3.9304365714411005E-4	SOCS3, PIK3CD, SLA2, PIK3R6, PIK3CG, PIK3R5	592	23	20887	9.204024676850764	0.13876334288453473	0.006389491821272359	0.005632841474016421
GOTERM_CC_DIRECT	GO:0098553~lumenal side of endoplasmic reticulum membrane	7	1.1608623548922055	4.0354685186983315E-4	CD74, HLA-DPB1, HLA-DRA, HLA-DRB1, HLA-DQA1, HLA-DPA1, HLA-DQB1	592	35	20887	7.0564189189189195	0.14219523632283892	0.006389491821272359	0.005632841474016421
GOTERM_CC_DIRECT	GO:0019815~B cell receptor complex	4	0.6633499170812603	7.245356407777235E-4	CD79B, CD79A, TMIGD2, SYK	592	7	20887	20.161196911196914	0.24074936033361238	0.010600596388027078	0.009345262605234399
GOTERM_CC_DIRECT	GO:0030670~phagocytic vesicle membrane	10	1.658374792703151	7.253039633913264E-4	RAB31, HVCN1, SLC9A9, RAC2, HLA-DPB1, CYBB, CYBA, CORO1A, MPEG1, HLA-DQB1	592	86	20887	4.1025691389063486	0.24097116152692066	0.010600596388027078	0.009345262605234399
GOTERM_CC_DIRECT	GO:0030658~transport vesicle membrane	7	1.1608623548922055	0.001251929946598082	CD74, HLA-DPB1, HLA-DRA, HLA-DRB1, HLA-DQA1, HLA-DPA1, HLA-DQB1	592	43	20887	5.743596794468888	0.3787560381139887	0.017619754803973008	0.015533204892976202
GOTERM_CC_DIRECT	GO:0045335~phagocytic vesicle	9	1.4925373134328357	0.001484307816246474	FMNL1, RAB31, WAS, CYBB, VIM, CORO1A, CTSS, MPEG1, SLAMF1	592	77	20887	4.123881186381187	0.43133057387248286	0.02014417750620215	0.017758682801520313
GOTERM_CC_DIRECT	GO:0005943~phosphatidylinositol 3-kinase complex, class IA	4	0.6633499170812603	0.001666679109880702	PIK3CD, PIK3R6, PIK3CG, PIK3R5	592	9	20887	15.680930930930932	0.4694634545336569	0.021487273229102547	0.01894272771512988
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	88	14.593698175787729	0.0017513475121371533	CD86, BTG2, CPNE5, ITGB2, AKR1B1, FASLG, LSP1, IL18BP, SPN, DOCK10, STK10, ISLR, EFEMP1, TUBA1A, BASP1, GLIPR2, PLAU, SIT1, ARHGDIB, COTL1, RAC2, CD37, EMILIN1, TIMP1, UBASH3A, PTGDS, CD53, ANXA1, PRKCH, CR1, ITGA4, PRKCB, SYTL1, BGN, TMC8, SERPINB9, ERMN, FGR, ALDH1A3, CRISPLD2, LCK, COL6A2, MMRN2, PECAM1, S100A4, CD48, LCP1, DOCK2, MS4A1, FGL2, WAS, AGAP2, CXCR4, PRELP, LTBP2, AEBP1, RASAL3, CORO1A, FBLN5, CD79B, LDHB, CLEC3B, GNG2, C7, SLAMF6, MYH11, IGFBP7, NCKAP1L, SLAMF1, CD74, LUM, PILRA, LILRB4, IGLL5, FMNL1, PTPRC, CXCL12, AXL, CAMK4, MGP, GNB4, HLA-DRA, MNDA, VIM, ITM2A, HLA-DRB1, MYO1G, FERMT3	592	2258	20887	1.3750329159983723	0.4862895542472627	0.021487273229102547	0.01894272771512988
GOTERM_CC_DIRECT	GO:0043020~NADPH oxidase complex	5	0.8291873963515755	0.0017529091318478395	NCF1, NCF4, RAC2, CYBB, CYBA	592	19	20887	9.28476173541963	0.48659484229672867	0.021487273229102547	0.01894272771512988
GOTERM_CC_DIRECT	GO:0043202~lysosomal lumen	10	1.658374792703151	0.0018421409183551657	CD74, LUM, CTSK, BGN, CD1E, FASLG, PRELP, FMOD, CTSS, DCN	592	98	20887	3.6002137341423057	0.5037418895804806	0.02187542340546759	0.01928491273903064
GOTERM_CC_DIRECT	GO:0005602~complement component C1 complex	3	0.4975124378109453	0.0023528071909643304	C1QB, C1QA, C1QC	592	3	20887	35.2820945945946	0.5914415001974485	0.02629608036960134	0.023182070852148552
GOTERM_CC_DIRECT	GO:0062167~complement component C1q complex	3	0.4975124378109453	0.0023528071909643304	C1QB, C1QA, C1QC	592	3	20887	35.2820945945946	0.5914415001974485	0.02629608036960134	0.023182070852148552
GOTERM_CC_DIRECT	GO:0031234~extrinsic component of cytoplasmic side of plasma membrane	6	0.9950248756218906	0.0028677617193237815	FGR, ZAP70, HCK, LCK, FYN, JAK3	592	35	20887	6.048359073359074	0.6642253464747747	0.031135698666943913	0.027448576456384766
GOTERM_CC_DIRECT	GO:0044194~cytolytic granule	4	0.6633499170812603	0.003138278159784374	SRGN, PRF1, NKG7, GZMH	592	11	20887	12.82985257985258	0.6971206976961646	0.033126269464390616	0.029203421764660148
GOTERM_CC_DIRECT	GO:0005944~phosphatidylinositol 3-kinase complex, class IB	3	0.4975124378109453	0.004617351134294326	PIK3R6, PIK3CG, PIK3R5	592	4	20887	26.461570945945947	0.8277238782947736	0.047421444081941724	0.04180574675644863
GOTERM_CC_DIRECT	GO:0009898~cytoplasmic side of plasma membrane	10	1.658374792703151	0.004822569989842554	CD2, SOCS3, HCK, PTPRC, NCF1, RGS1, PTPN22, PTPN7, LILRB4, GEM	592	113	20887	3.122309256158814	0.8407069544022328	0.04822569989842554	0.04251476175255936
GOTERM_CC_DIRECT	GO:0042105~alpha-beta T cell receptor complex	4	0.6633499170812603	0.005215099799406553	CD3G, CD247, CD3E, CD3D	592	13	20887	10.856029106029107	0.8628833753979503	0.04954344809436225	0.043676460820029885
GOTERM_CC_DIRECT	GO:0001931~uropod	4	0.6633499170812603	0.005215099799406553	SPN, PSTPIP1, SELPLG, ICAM2	592	13	20887	10.856029106029107	0.8628833753979503	0.04954344809436225	0.043676460820029885
GOTERM_CC_DIRECT	GO:0005604~basement membrane	9	1.4925373134328357	0.006249793213697537	SPN, SMOC2, CCDC80, LAMA2, ADAMTS1, MMRN2, TIMP1, THBS2, LOXL1	592	97	20887	3.2735964056840348	0.9076688651627517	0.05726902887956665	0.050487170196460075
GOTERM_CC_DIRECT	GO:0012507~ER to Golgi transport vesicle membrane	7	1.1608623548922055	0.006329734770899472	CD74, HLA-DPB1, HLA-DRA, HLA-DRB1, HLA-DQA1, HLA-DPA1, HLA-DQB1	592	59	20887	4.186011223087495	0.9104487276626166	0.05726902887956665	0.050487170196460075
GOTERM_CC_DIRECT	GO:0005581~collagen trimer	9	1.4925373134328357	0.007480604605240381	C1QB, FCN1, C1QA, C1QTNF1, COL14A1, COL6A2, EMILIN1, TIMP1, C1QC	592	100	20887	3.1753885135135134	0.9423471367761497	0.06260839404391486	0.055194242117661774
GOTERM_CC_DIRECT	GO:0098636~protein complex involved in cell adhesion	3	0.4975124378109453	0.007551581834536557	CD28, CTLA4, JAM2	592	5	20887	21.16925675675676	0.9438927908500955	0.06260839404391486	0.055194242117661774
GOTERM_CC_DIRECT	GO:0008305~integrin complex	5	0.8291873963515755	0.007574411526387397	ITGA4, ITGB2, ITGAX, ITGBL1, ITGA9	592	28	20887	6.300374034749035	0.9443811086749347	0.06260839404391486	0.055194242117661774
GOTERM_CC_DIRECT	GO:0005764~lysosome	18	2.9850746268656714	0.007696829543692433	CD74, RAMP2, RAMP3, RNASE6, LAPTM5, CXCR4, CTSW, CD1C, CST7, MCOLN2, CTSS, HCK, CTSK, SIDT1, HLA-DRA, ACP5, PIP4K2A, TNFAIP8L2	592	311	20887	2.042050491005475	0.9469281776084671	0.06260839404391486	0.055194242117661774
GOTERM_CC_DIRECT	GO:0010008~endosome membrane	17	2.8192371475953566	0.0077436697896421	ANXA1, FLT3, NCF4, SLA2, CD1C, ANTXR1, HLA-DMA, HLA-DMB, ACAP1, HLA-DPB1, HLA-DRA, SLC15A3, HLA-DOA, HLA-DQA1, HLA-DRB1, HLA-DPA1, HLA-DQB1	592	286	20887	2.097187440937441	0.9478716806818186	0.06260839404391486	0.055194242117661774
GOTERM_CC_DIRECT	GO:1904813~ficolin-1-rich granule lumen	10	1.658374792703151	0.009193120399543652	FCN1, BIN2, CRISPLD2, GMFG, FGL2, TIMP2, COTL1, MNDA, PLEKHO2, CTSS	592	125	20887	2.822567567567568	0.9700894017842421	0.07277886982972058	0.06416031945514841
GOTERM_CC_DIRECT	GO:0030027~lamellipodium	13	2.155887230514096	0.009787601915740279	UNC5C, AIF1, CORO1A, FGD2, FGD3, ARHGAP31, FGD5, PSTPIP1, ABI3, DPYSL3, RAC2, MYO1G, ARHGEF6	592	195	20887	2.3521396396396397	0.9761890526455175	0.07590385159145523	0.06691523758720394
GOTERM_CC_DIRECT	GO:0031902~late endosome membrane	11	1.8242122719734661	0.01043680989142527	HLA-DMA, HLA-DMB, SLC9A9, HLA-DPB1, HLA-DRA, HLA-DOA, MCOLN2, HLA-DRB1, HLA-DQA1, HLA-DPA1, HLA-DQB1	592	150	20887	2.587353603603604	0.9814415306725158	0.07931975517483206	0.06992662627254931
GOTERM_CC_DIRECT	GO:0015629~actin cytoskeleton	16	2.6533996683250414	0.014339233063342576	TAGLN, WIPF1, SYNPO2, WAS, NEXN, LSP1, LIMD2, FGR, PARVG, AXL, STK17B, CDC42EP3, LCP1, EPHA3, MYO1F, MYO1G	592	281	20887	2.008944887948447	0.9958653502941016	0.10684134439353292	0.0941890799258777
GOTERM_CC_DIRECT	GO:0032588~trans-Golgi network membrane	9	1.4925373134328357	0.015007268374501486	CD74, RAB31, AP1S2, HLA-DPB1, HLA-DRA, HLA-DRB1, HLA-DQA1, HLA-DPA1, HLA-DQB1	592	113	20887	2.8100783305429324	0.996804419191957	0.10950071666033852	0.09653352652950896
GOTERM_CC_DIRECT	GO:0042106~gamma-delta T cell receptor complex	3	0.4975124378109453	0.015272468376310373	CD3G, CD247, CD3E	592	7	20887	15.120897683397686	0.9971152343486087	0.10950071666033852	0.09653352652950896
GOTERM_CC_DIRECT	GO:0097386~glial cell projection	4	0.6633499170812603	0.017953480646320418	FYN, LCP1, AIF1, ERMN	592	20	20887	7.0564189189189195	0.9989762755554105	0.1263393082518844	0.11137807437995073
