Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	81	13.432835820895523	6.069959917927784E-5	CD84, PRF1, CD3G, IKZF1, CD3E, CD3D, ETS1, TNF, GIMAP7, PIK3CG, STK10, PSTPIP1, TUBA1A, C1QTNF1, DPYSL3, CASP1, EMILIN1, CCR5, TRIM22, CCR2, ZBP1, CD53, GBP5, FCER1G, RIPK3, LMO2, NCR3, TYROBP, LCK, DPEP2, BTK, S100A4, CD226, KCTD12, CARD16, MS4A1, ENG, C1QB, HVCN1, WAS, RASAL3, RASGRP1, CD79B, CD79A, LDHB, KLRK1, PLN, IFI16, CLEC7A, CCL5, CCL4, KLRC4-KLRK1, SLAMF8, CCL3, STAT4, SLAMF7, NLRP3, FYN, CD300LF, TIGIT, SLAMF1, CD74, TGFB1, SEMA4D, APOBEC3G, CRTAM, MCOLN2, CD2, CD4, CLEC2B, CD6, ABI3, P2RX1, ALOX5AP, CD28, BCL2, TCF4, VIM, CD247, CD69, TEK	577	1737	19304	1.5601153006887511	0.04049493201294663	0.0018789285018676457	0.0017713246669589261
GOTERM_MF_DIRECT	GO:0004950~chemokine receptor activity	6	0.9950248756218906	1.4423341392435317E-4	CCR1, CXCR3, CCR5, CCR4, CCR2, CMKLR1	577	18	19304	11.151935297515887	0.09355963693835223	0.004270563255760196	0.004025993553888467
GOTERM_MF_DIRECT	GO:0048020~CCR chemokine receptor binding	7	1.1608623548922055	1.8183665530452836E-4	CCL21, CCL5, CCL4, CCL3, XCL2, CCL2, CCL19	577	29	19304	8.075539353373573	0.11648059361292529	0.005159615094265992	0.004864130529396133
GOTERM_MF_DIRECT	GO:0016004~phospholipase activator activity	5	0.8291873963515755	2.190208876633111E-4	LCK, CCL5, BTK, CCL3, FYN	577	11	19304	15.207184496612573	0.13857696099570072	0.005966128979948594	0.005624456395193829
GOTERM_MF_DIRECT	GO:0005085~guanyl-nucleotide exchange factor activity	19	3.150912106135987	2.7056978618506704E-4	PTGIR, DOCK8, SH2D3C, DENND3, RASGRP1, VAV1, DEF6, FGD2, RASGRP3, DOCK10, FGD3, DOCK11, PREX1, FGD5, CYTH4, TAGAP, ARHGEF3, DOCK2, ARHGEF6	577	236	19304	2.693475898128837	0.16829956427974113	0.006948093964861151	0.006550185499913156
GOTERM_MF_DIRECT	GO:0004713~protein tyrosine kinase activity	12	1.9900497512437811	2.75475091117843E-4	FGR, CSF1R, ZAP70, HCK, SYK, FLT3, LCK, AXL, MATK, BTK, FYN, JAK3	577	104	19304	3.860285295293961	0.17107399101014942	0.006948093964861151	0.006550185499913156
GOTERM_MF_DIRECT	GO:0005164~tumor necrosis factor receptor binding	7	1.1608623548922055	3.215205659751352E-4	CD40LG, LTA, TNFSF8, FASLG, LTB, TNF, TNFSF13B	577	32	19304	7.318457538994801	0.19667082082050014	0.007819839479609538	0.007372007262715599
GOTERM_MF_DIRECT	GO:0050840~extracellular matrix binding	7	1.1608623548922055	3.831581143595128E-4	SMOC2, CD93, SPOCK2, BGN, CLEC14A, FBLN2, DCN	577	33	19304	7.096686098419201	0.22970419649149443	0.0089797040301466	0.00846544785220869
GOTERM_MF_DIRECT	GO:0019955~cytokine binding	8	1.3266998341625207	3.955816753368547E-4	CSF1R, CD74, EBI3, CASP1, BGN, IL2RG, IL12RB1, IL27RA	577	46	19304	5.818401024790897	0.2361962679610956	0.0089797040301466	0.00846544785220869
GOTERM_MF_DIRECT	GO:0008201~heparin binding	16	2.6533996683250414	5.361570223797105E-4	LXN, PRELP, LTBP2, THBS2, SELP, SMOC2, FGF7, CLEC3B, CCDC80, PTPRC, SELL, GPNMB, CRISPLD2, ADAMTS1, ABI3BP, SLIT3	577	188	19304	2.8473026291529924	0.30595664472817663	0.011778159104534931	0.011103638979605618
GOTERM_MF_DIRECT	GO:0042605~peptide antigen binding	9	1.4925373134328357	6.089004680762195E-4	HLA-DMA, HLA-DMB, HLA-DPB1, HLA-DRA, HLA-DOA, HLA-DRB1, HLA-DQA1, HLA-DPA1, HLA-DQB1	577	64	19304	4.704722703639515	0.339519391146779	0.012958163086247046	0.012216065640779154
GOTERM_MF_DIRECT	GO:0008009~chemokine activity	8	1.3266998341625207	7.525233701997204E-4	CXCL12, CCL21, CCL5, CCL4, CCL3, XCL2, CCL2, CCL19	577	51	19304	5.247969551772181	0.4011004158842977	0.015529345912303321	0.014640000111158197
GOTERM_MF_DIRECT	GO:0005096~GTPase activator activity	20	3.316749585406302	0.0010151821899728646	ARHGAP9, RGS18, AGAP2, ARHGAP15, RASAL3, ARHGAP25, RASGRP3, PREX1, ARHGAP31, ACAP1, ARHGAP30, ADAP2, RGS1, TAGAP, ARHGDIB, TBC1D10C, RGS10, NCKAP1L, DOCK2, ARHGEF6	577	286	19304	2.3395668456327035	0.4992709920862929	0.020333502099162376	0.01916902841066409
GOTERM_MF_DIRECT	GO:0042609~CD4 receptor binding	4	0.6633499170812603	0.0013230216697981472	CD74, LCK, IL16, HLA-DRB1	577	8	19304	16.72790294627383	0.5940698952095489	0.025027159920348287	0.023593886444733623
GOTERM_MF_DIRECT	GO:0042379~chemokine receptor binding	4	0.6633499170812603	0.0013230216697981472	CXCL12, CCL21, CCL5, CCL19	577	8	19304	16.72790294627383	0.5940698952095489	0.025027159920348287	0.023593886444733623
GOTERM_MF_DIRECT	GO:0017124~SH3 domain binding	12	1.9900497512437811	0.0013954753487735523	ARHGAP31, NCF1, WIPF1, ABI3, INPP5D, SH2D2A, DPYSL3, WAS, HCLS1, CYBA, PTPN22, CD3E	577	126	19304	3.1862672278616824	0.6136387255997502	0.025684289527426737	0.024213383078719473
GOTERM_MF_DIRECT	GO:0042169~SH2 domain binding	7	1.1608623548922055	0.0014463850468032066	SYK, SIT1, LCK, SIGLEC10, LILRB1, LAX1, SLAMF1	577	42	19304	5.575967648757943	0.6268225520181001	0.02592074254928905	0.02443629473809628
GOTERM_MF_DIRECT	GO:0051015~actin filament binding	17	2.8192371475953566	0.002059220625469331	TAGLN, NEXN, RCSD1, AIF1, ANTXR1, CORO1A, ERMN, LIMD2, FMNL1, PSTPIP1, ABI3, COTL1, HCLS1, MYH11, LCP1, MYO1F, MYO1G	577	237	19304	2.3997835450350644	0.7543322053139889	0.035357764729150545	0.03333287071382474
GOTERM_MF_DIRECT	GO:0001968~fibronectin binding	6	0.9950248756218906	0.0020768143746931304	CCDC80, ITGA4, MMP2, CTSK, LILRB4, CTSS	577	31	19304	6.475317269525354	0.7572640995277271	0.035357764729150545	0.03333287071382474
GOTERM_MF_DIRECT	GO:0005125~cytokine activity	15	2.4875621890547266	0.0022191833521270177	IL33, TGFB1, IL24, EBI3, FLT3LG, FASLG, IL16, TNF, TNFSF13B, CD40LG, CCL4, LTA, TNFSF8, TIMP1, LTB	577	195	19304	2.573523530195974	0.7797392558217374	0.03686009421459754	0.03474916370891574
GOTERM_MF_DIRECT	GO:0001618~virus receptor activity	9	1.4925373134328357	0.0026335797827361676	CD86, CD4, CR1, SELPLG, AXL, CXCR4, CCR5, TNFRSF4, SLAMF1	577	80	19304	3.7637781629116116	0.8340109749397002	0.04270161504865072	0.04025614810753857
GOTERM_MF_DIRECT	GO:0043274~phospholipase binding	5	0.8291873963515755	0.004422767556184521	SYK, LCK, BTK, WAS, FYN	577	23	19304	7.2730012809886215	0.9511296735051733	0.06701395130116383	0.06317614792268308
GOTERM_MF_DIRECT	GO:0008656~cysteine-type endopeptidase activator activity involved in apoptotic process	5	0.8291873963515755	0.004422767556184521	CTSK, CASP1, ATP2A3, CARD16, CTSS	577	23	19304	7.2730012809886215	0.9511296735051733	0.06701395130116383	0.06317614792268308
GOTERM_MF_DIRECT	GO:0035591~signaling adaptor activity	8	1.3266998341625207	0.004428234667477786	SYK, ABI3, MATK, HCLS1, STAP1, NLRP3, GAB3, SLA2	577	69	19304	3.8789340165272645	0.9513120902498388	0.06701395130116383	0.06317614792268308
GOTERM_MF_DIRECT	GO:0004126~cytidine deaminase activity	4	0.6633499170812603	0.006044620826272502	APOBEC3C, APOBEC3D, APOBEC3G, APOBEC3H	577	13	19304	10.294094120783894	0.983899068375577	0.08948666918894727	0.08436188196667276
GOTERM_MF_DIRECT	GO:0004435~phosphatidylinositol phospholipase C activity	5	0.8291873963515755	0.006958728530993542	CCR1, CCL5, PLCL1, CCR5, PLCB2	577	26	19304	6.433808825489934	0.9913954088357538	0.09872696103347087	0.09307299410203862
GOTERM_MF_DIRECT	GO:0005539~glycosaminoglycan binding	5	0.8291873963515755	0.006958728530993542	CRISPLD2, SPOCK2, BGN, DCN, ENG	577	26	19304	6.433808825489934	0.9913954088357538	0.09872696103347087	0.09307299410203862
GOTERM_MF_DIRECT	GO:0032396~inhibitory MHC class I receptor activity	4	0.6633499170812603	0.007524451426499976	LILRB1, LILRB2, LILRB4, LILRA5	577	14	19304	9.558801683585045	0.9941629333252812	0.10248302842892966	0.09661395631625969
GOTERM_MF_DIRECT	GO:0008191~metalloendopeptidase inhibitor activity	4	0.6633499170812603	0.007524451426499976	LXN, SPOCK2, TIMP2, TIMP1	577	14	19304	9.558801683585045	0.9941629333252812	0.10248302842892966	0.09661395631625969
GOTERM_MF_DIRECT	GO:0098640~integrin binding involved in cell-matrix adhesion	3	0.4975124378109453	0.008371330015034314	SVEP1, EMILIN1, ITGA9	577	5	19304	20.0734835355286	0.9967362280381858	0.11178187725957585	0.10538027195396137
GOTERM_MF_DIRECT	GO:0061629~RNA polymerase II-specific DNA-binding transcription factor binding	13	2.155887230514096	0.009366355323465959	EOMES, EGR2, MEF2C, SPI1, LMO2, NFATC1, ETS1, SOX17, TAL1, HAND2, ID4, HCLS1, ZFPM2	577	184	19304	2.3637254163213024	0.998352584220659	0.12266323029385227	0.1156384638012528
GOTERM_MF_DIRECT	GO:0042056~chemoattractant activity	6	0.9950248756218906	0.009670340328396587	FGF7, GPNMB, CCL5, CCL3, VEGFC, S100A4	577	44	19304	4.562155348983772	0.9986632989024244	0.12425475025732219	0.11713883944963413
GOTERM_MF_DIRECT	GO:0043548~phosphatidylinositol 3-kinase binding	4	0.6633499170812603	0.011075123448561897	LCK, AXL, HCST, CORO1A	577	16	19304	8.363951473136915	0.9994915965302327	0.13966961237908615	0.13167091211068033
GOTERM_MF_DIRECT	GO:0031726~CCR1 chemokine receptor binding	3	0.4975124378109453	0.01230991691757169	CCL5, CCL4, CCL3	577	6	19304	16.727902946273833	0.999782883863005	0.1493076768938649	0.14075701698364354
GOTERM_MF_DIRECT	GO:0005516~calmodulin binding	14	2.321724709784411	0.012701544180214281	NGFR, SLC24A4, PDE1B, PDE1A, AEBP1, GEM, SLC8A1, ITPKB, BASP1, RGS1, CAMK4, MYH11, MYO1F, MYO1G	577	215	19304	2.1785175930031033	0.999834270533162	0.1493076768938649	0.14075701698364354
GOTERM_MF_DIRECT	GO:0003779~actin binding	17	2.8192371475953566	0.01271103496302191	TAGLN, WIPF1, SYNPO2, GMFG, WAS, CXCR4, LSP1, CORO1A, PARVG, EPB41L3, COTL1, LPXN, S100A4, LCP1, FXYD5, CCR5, MYO1F	577	287	19304	1.9817027880603144	0.9998353519216742	0.1493076768938649	0.14075701698364354
GOTERM_MF_DIRECT	GO:0043325~phosphatidylinositol-3,4-bisphosphate binding	5	0.8291873963515755	0.013029215817409765	ADAP2, NCF1, PLEK, DAPP1, MYO1G	577	31	19304	5.396097724604461	0.9998678015634451	0.1493076768938649	0.14075701698364354
GOTERM_MF_DIRECT	GO:0046935~1-phosphatidylinositol-3-kinase regulator activity	4	0.6633499170812603	0.01315486140034052	SOCS3, SLA2, PIK3R6, PIK3R5	577	17	19304	7.871954327658273	0.9998787803265283	0.1493076768938649	0.14075701698364354
GOTERM_MF_DIRECT	GO:0005068~transmembrane receptor protein tyrosine kinase adaptor activity	4	0.6633499170812603	0.01315486140034052	DOK2, TRAT1, STAP1, SH2B3	577	17	19304	7.871954327658273	0.9998787803265283	0.1493076768938649	0.14075701698364354
GOTERM_MF_DIRECT	GO:0046934~1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity	3	0.4975124378109453	0.016895641934525436	PIK3CD, PIK3R6, PIK3CG	577	7	19304	14.33820252537757	0.99999087270437	0.18263384376844163	0.1721746368565925
GOTERM_MF_DIRECT	GO:0032394~MHC class Ib receptor activity	3	0.4975124378109453	0.016895641934525436	KLRK1, KLRC4-KLRK1, LILRB1	577	7	19304	14.33820252537757	0.99999087270437	0.18263384376844163	0.1721746368565925
GOTERM_MF_DIRECT	GO:0031730~CCR5 chemokine receptor binding	3	0.4975124378109453	0.016895641934525436	CCL5, CCL4, CCL3	577	7	19304	14.33820252537757	0.99999087270437	0.18263384376844163	0.1721746368565925
GOTERM_MF_DIRECT	GO:0016494~C-X-C chemokine receptor activity	3	0.4975124378109453	0.02208651535665967	CXCR3, CXCR4, CXCR6	577	8	19304	12.545927209705374	0.99999975191754	0.23501432746695683	0.22155535717149233
GOTERM_MF_DIRECT	GO:0032036~myosin heavy chain binding	3	0.4975124378109453	0.02784246964457891	AXL, MYL9, CORO1A	577	9	19304	11.151935297515887	0.9999999955469768	0.291703412737819	0.2749979309510717
GOTERM_MF_DIRECT	GO:0004714~transmembrane receptor protein tyrosine kinase activity	5	0.8291873963515755	0.02828585721692225	CSF1R, FLT3, AXL, TIE1, TEK	577	39	19304	4.289205883659957	0.9999999967361166	0.2918586176473341	0.2751442474736982
GOTERM_MF_DIRECT	GO:1990837~sequence-specific double-stranded DNA binding	26	4.311774461028192	0.030826831367068975	TCF21, BHLHE22, PRDM1, ETS1, MEOX1, TBX21, JUNB, EOMES, BATF3, EGR2, MEF2C, BCL11B, SNAI3, NFATC1, RUNX3, FLI1, HIC1, KLF2, HAND2, TFEC, HOXB4, SNAI1, IRF8, HOXB2, TCF4, ERG	577	560	19304	1.5533052735825699	0.9999999994512919	0.3133294352384175	0.2953854587710191
GOTERM_MF_DIRECT	GO:0019900~kinase binding	8	1.3266998341625207	0.03301677728565522	LDHB, SIT1, CASP1, SNAI1, PTPN22, CARD16, RASGRP3, PARP8	577	102	19304	2.6239847758860906	0.9999999998824297	0.31834681282893385	0.3001154975567923
GOTERM_MF_DIRECT	GO:0070888~E-box binding	6	0.9950248756218906	0.0330933546233108	TAL1, HAND2, SNAI1, TCF21, TCF4, BHLHE22	577	60	19304	3.3455805892547663	0.9999999998886026	0.31834681282893385	0.3001154975567923
GOTERM_MF_DIRECT	GO:0005547~phosphatidylinositol-3,4,5-trisphosphate binding	5	0.8291873963515755	0.03325558910017758	ARHGAP9, ADAP2, BTK, DAPP1, MYO1G	577	41	19304	4.0799763283594705	0.9999999999006318	0.31834681282893385	0.3001154975567923
GOTERM_MF_DIRECT	GO:0031681~G-protein beta-subunit binding	4	0.6633499170812603	0.03358514210522011	GNGT2, GNG2, F2R, GNG11	577	24	19304	5.575967648757943	0.999999999921221	0.31834681282893385	0.3001154975567923
