"","cor","pvalue"
"PBX4",0.504877992548786,5.27040486956238e-25
"ERF",-0.137708350736882,0.00842730998326614
"GSK3A",0.117047615702083,0.0253378235171168
"ATP13A1",-0.00596776030116737,0.90953599056971
"ZNF574",-0.0182986471552994,0.727520876790927
"GRIK5",0.0438950278596984,0.403076197679431
"SIPA1L3",0.00018119753564472,0.997247383540841
"ZNF85",0.152146183890521,0.00357104488003648
"ETHE1",0.0861851854731583,0.100180749214814
"CADM4",-0.0247641103541603,0.637235767269405
"SMG9",0.151475958936903,0.00372242431227776
"AVL9",-0.188971830082617,0.000282672041695392
"RUNDC3B",-0.244907569470382,2.18830762652062e-06
"CFAP69",-0.0533742100452936,0.309181876809955
"GTPBP10",-0.168610766674226,0.00122311153263177
"RASA4",0.191806390591974,0.000227655313858627
"CDK6",-0.0675836033106032,0.19766681843485
"PMPCB",-0.186911757746456,0.000330187472099771
"DNAJC2",-0.123908156863447,0.0178712248044772
"TFPI2",0.138838829838673,0.00790055676550097
"BET1",-0.0203382509696891,0.698557066919472
"NAMPT",-0.00288094783038906,0.956256569940161
"POLR1F",-0.117626816064187,0.0246172870517021
"PIK3CG",0.44925948451791,1.56501051536026e-19
"PON3",-0.0393222753720535,0.45387896946324
"PON2",0.09079052592701,0.0832415306813092
"ITGB8",0.0673764714341244,0.199047432524538
"HBP1",-0.190793715888197,0.000246046088307081
"DUS4L",-0.103129636722426,0.0489780021198557
"SP4",-0.0143504996541635,0.78466906065207
"WDR91",-0.0408380597953279,0.436652486820775
"DNAH11",-0.127805203277855,0.0145509081800058
"CBLL1",-0.0900300424564198,0.0858675366250954
"MTPN",-0.0442796992118645,0.398963100622896
"STEAP1B",0.0354788322694746,0.499224832066223
"PTN",0.249163003864596,1.43446683832485e-06
"MPP6",-0.110847381626509,0.0342598305517935
"GSDME",0.0770709172041226,0.141677212518448
"ZC3HAV1",0.0366281237814074,0.48541914931906
"TTC26",-0.0459627566676819,0.381264901447917
"OGDH",-0.269489899039057,1.71379099355701e-07
"ADAP1",0.217663566369457,2.7336424868783e-05
"TFEC",0.449136190300571,1.60535705820677e-19
"H2AZ2",-0.0594929632401429,0.256913169757103
"CAV2",0.0260996942096575,0.619183208544184
"CAV1",0.177477548099306,0.000658854112675096
"MET",-0.189813326923509,0.000265164792076169
"RNF32",-0.246092663051901,1.94698706778461e-06
"LMBR1",-0.147515715774063,0.00474161425913865
"WNT2",0.301267554775481,4.28060042868333e-09
"HOXA1",0.263345579308596,3.31967170784117e-07
"DNAJB6",0.00488232035363799,0.925937556709929
"HOXA2",0.21390709905029,3.78113628900318e-05
"HOXA3",-0.0526240720966517,0.316040466426868
"LFNG",0.443727040521063,4.85459678111723e-19
"HOXA5",0.13018136756552,0.01280374839245
"BRAT1",-0.159213387589831,0.00228219522532767
"IQCE",-0.0393526916746562,0.453529585580825
"VIPR2",0.0950102314672732,0.0698248646394333
"TSPAN12",0.0370313016575321,0.480625263763305
"SSBP1",0.022736244026076,0.665057366081912
"CPED1",-0.0465170140048352,0.375543298502395
"HIBADH",-0.279570875977958,5.58644492604118e-08
"TAX1BP1",-0.169154102050169,0.00117860839234771
"CPVL",0.354122829010101,3.18234810710892e-12
"CHN2",-0.163052481814177,0.00177581954509348
"GRB10",-0.0795018942428351,0.129501077693891
"ABHD11",0.0131427242234838,0.802401024801537
"COBL",-0.0985139376241205,0.0600772409488221
"FKBP14",-4.02058623309516e-05,0.999389221680791
"PLEKHA8",-0.0733969790961639,0.161715396439274
"STX1A",-0.00314467161134103,0.952256831777889
"NOD1",0.152485517409608,0.00349654813013195
"GARS1",0.0481537984102916,0.358957319458346
"CRHR2",-0.0252116600884628,0.631161793662471
"EPHB6",0.147770865629053,0.00466905348691049
"MINDY4",0.116473220914079,0.0260702586832862
"GHRHR",0.0905880163440963,0.0839343998226429
"CASP2",0.0167863378074781,0.749252601420777
"CHCHD2",-0.0657177218591876,0.210357439050598
"CCL24",0.403737676911491,9.63745229914924e-16
"HSPB1",0.123696292788116,0.0180693159361563
"NPTX2",0.0605514491194847,0.24853096813397
"PDAP1",-0.0805685123774281,0.124421129403281
"BUD31",-0.0335628327731638,0.522694321188573
"PTCD1",-0.0761304534881092,0.14661600626837
"CYP3A5",-0.0970411481650252,0.0640283563340905
"ZKSCAN1",-0.19544682284515,0.000171620370764268
"EIF3B",-0.0415539833614496,0.428648438137713
"SNX8",-0.0232509791544801,0.657949808936737
"NUDT1",0.130864555420231,0.0123369060306919
"PTPRZ1",0.13727402072878,0.00863786330470546
"TAF6",-0.199726935145593,0.000122302885399515
"WASL",-0.136018234715952,0.0092732226396576
"AIMP2",-0.288850496041746,1.91191384675493e-08
"TFR2",-0.110163471784003,0.0353908070924885
"FSCN3",0.0120695046234515,0.818243297357796
"MOSPD3",-0.162321287620057,0.00186351031953879
"PCOLCE",0.192962093115496,0.000208239795900768
"FBXO24",-0.147289024259596,0.0048069329279169
"RBM28",-0.106283826681263,0.0424240763243749
"USP42",-0.0610896291038885,0.244342947672191
"IMPDH1",0.256279535677905,6.95770047370902e-07
"AGFG2",-0.112268029648624,0.0320085408313604
"LSM5",-0.00160350617291344,0.975644462000592
"SERPINE1",0.125891160948991,0.0161071340464742
"AP1S1",-0.136607881198611,0.00896989655431173
"MOGAT3",-0.0355886519214865,0.497896726264284
"C1GALT1",-0.0546819015077208,0.297461482150966
"PLOD3",-0.0659347729955399,0.208851711175536
"RPA3",-0.0606539922616499,0.247729164140904
"ZNHIT1",-0.107650099471384,0.0398235272726903
"CLDN15",-0.0957461567279558,0.0676767495498392
"GLCCI1",0.0101549385556296,0.846685381440201
"PHF14",-0.0744557383569839,0.1557338541276
"NRF1",0.0164384649497649,0.754280397351915
"TMEM106B",-0.108877414345141,0.0376035868830119
"EZH2",-0.0378175740134955,0.471350647243687
"CEP41",-0.019385308152073,0.712038180424641
"ZNF862",-0.116091060202168,0.0265676033036659
"SFRP4",0.336288730673517,4.22887847051888e-11
"MEST",0.110404981700042,0.0349878525111792
"MEOX2",-0.0136029058049004,0.795632371414684
"ANKMY2",-0.0847345584646539,0.106049667089952
"ACTR3C",-0.132240701099689,0.0114419078995947
"POU6F2",0.00819487957032345,0.876010514787909
"TSPAN13",0.0157966099218191,0.763584239459557
"RARRES2",-0.0208397727604973,0.69149965486024
"AGR2",0.089494060064612,0.0877580641043317
"AHR",-0.00848558222267388,0.871649477864649
"CHCHD3",-0.137854586319708,0.0083574539587267
"GIMAP2",0.257645124082739,6.04072953578047e-07
"TMEM176B",-0.0176614096429738,0.736652481092177
"GLI3",0.156258693632917,0.00275809056705429
"PSMA2",-0.0453508138862971,0.38764351590528
"MRPL32",0.00335718766571627,0.94903459648933
"COA1",0.0136268615495975,0.795280428842538
"BLVRA",0.307179861523449,2.04657033241214e-09
"URGCP",-0.0585473830245588,0.264564812527552
"TMEM248",-0.0723561198692986,0.167762589906085
"RHEB",-0.195616276641208,0.000169356802245679
"PRKAG2",-0.139182649667358,0.00774628290642555
"AEBP1",0.453082652278263,7.07132059279332e-20
"POLD2",-0.217189429413477,2.84878293685034e-05
"GCK",-0.19613227644504,0.000162635105197078
"BCL7B",-0.00440038640209177,0.933230310963348
"YKT6",0.0235905727780277,0.653277389400465
"TBL2",-0.0682220972818147,0.193454939115193
"CLIP2",0.118976873326145,0.023006082707389
"EIF4H",-0.186203313177078,0.000348178837374575
"LIMK1",0.137555694472138,0.0085007874834001
"SPATA6L",0.18127426674561,0.000500970613926341
"SLC1A1",-0.0625648761766926,0.233116682241684
"LHX2",0.127508493476929,0.0147831489211161
"FKTN",-0.086717197222987,0.0980941196752877
"FSD1L",0.0620653836046762,0.236876170074787
"CNTNAP3",-0.0860820541076206,0.100589294763196
"SPIN1",-0.0237923957393538,0.650506922581903
"NMRK1",0.0591576252039974,0.259609029158381
"TMEM245",-0.158535271370907,0.00238425956826547
"PRUNE2",0.191915269641105,0.000225756413180419
"MEGF9",-0.11295643704805,0.0309638494377241
"TRIM14",0.131792582331741,0.0117268354758584
"CORO2A",-0.0585543671120029,0.264507729798612
"TGFBR1",0.159521758427798,0.00223711372494286
"SEC61B",0.0802205458376026,0.126061080351045
"C5",0.143273898531404,0.00610635321219499
"OGN",0.404966558173973,7.7452689758232e-16
"ASPN",0.315601997666168,6.95058652093282e-10
"ECM2",-0.179826738233464,0.000556484194076577
"TLE4",0.187777644553208,0.000309374582475656
"LHX6",0.295340854257429,8.82284318964727e-09
"PTGR1",-0.03963946369648,0.450242951233494
"SUSD1",0.148637068984588,0.00443012663920097
"AMBP",0.0159434522083256,0.761452669364875
"AKNA",0.448939232919729,1.67194214123536e-19
"TNFSF8",0.560409427312825,1.43449750484637e-31
"DNM1",0.0321696088216384,0.540107799648221
"ENG",0.427985803005606,1.08849413257274e-17
"AK1",0.0936430001489299,0.0739635747625604
"CDC37L1",-0.0269641152770358,0.607619039914871
"PLGRKT",-0.0182070820899836,0.728830669792184
"TBC1D13",-0.019490776454917,0.710541628353275
"RIC1",-0.0787469906825849,0.133192317604092
"KDM4C",-0.0359252721491835,0.493837498564984
"DOCK8",0.472265961508386,1.12538249808482e-21
"KANK1",-0.210600469688383,5.00727075324028e-05
"NCS1",0.0381729816062955,0.46719085575831
"TESK1",0.0340382777873731,0.516818297863778
"KCNT1",0.126318261196463,0.0157477819175868
"CA9",0.0357709546829496,0.495696185743667
"FUBP3",-0.0965158721432243,0.0654882384948272
"TYRP1",-0.0513410483008353,0.328000080283064
"CREB3",0.222870739851136,1.72729749126104e-05
"RGP1",-0.116798394606655,0.0256534089218216
"MPDZ",-0.266534123921769,2.36040122340818e-07
"LHX3",-0.0318254901695277,0.544452918484683
"DDX58",0.213866256864065,3.79437754989522e-05
"EDF1",0.134615234113445,0.0100318885929793
"PIP5K1B",0.146522967723185,0.00503370671519203
"GLIS3",0.139778297584761,0.00748536539336802
"BAG1",0.0504121852068056,0.336838509707186
"RAPGEF1",0.0771364265222866,0.141337994425836
"NPDC1",0.398500559276146,2.42176679635172e-15
"APBA1",-0.12761665361368,0.0146981157088684
"SETX",0.123652182992469,0.0181107982494874
"SH3GL2",0.02077782556881,0.692369947093106
"PTGDS",0.286826387588998,2.42377106731957e-08
"ABCA2",-0.0876360035007682,0.0945719820752174
"SHB",-0.00551858176627412,0.916319060598424
"UBE2R2",0.0950428730912693,0.0697284186942612
"ABHD17B",-0.0885561345600436,0.0911466596695376
"EXOSC3",0.0636750007576379,0.224912611335539
"ZFAND5",-0.066874139184073,0.202424792456283
"DVL1",-0.165905694040069,0.0014685731060358
"PDLIM1",0.0286358137068103,0.585532245082266
"CCNJ",0.104120567251529,0.0468334431947876
"GATA3",0.532839633134672,3.69719371141199e-28
"ATRNL1",-6.7145331399944e-05,0.998979976969984
"HPS1",0.0344249615247034,0.512064531055288
"PHYH",-0.0932218538069574,0.0752779195112578
"RASSF4",0.110031674439052,0.035612366952699
"DNMBP",-0.0673203097267365,0.19942297862156
"RAB11FIP2",-0.125797710149213,0.0161867117325093
"CXCL12",0.469638982829419,2.01509351334646e-21
"ERLIN1",-0.032685690057689,0.533623896338684
"EIF3A",-0.153016233410882,0.00338285607164562
"PKD2L1",-0.0707473245111301,0.177439764006512
"CUBN",0.133746801443391,0.0105286171399818
"TRDMT1",0.0969727557242152,0.0642169082409249
"DDX50",0.0689804615966117,0.188538062717163
"MAPK8",-0.0532589926332469,0.31022890533199
"SEC23IP",-0.0152819127503564,0.771069612081156
"ATE1",-0.0641119617218213,0.221740383678164
"NSMCE4A",0.0640048265057687,0.22251518882994
"PLEKHA1",-0.00940289328556733,0.857914304354307
"PALD1",0.291618579101545,1.37802809377241e-08
"UNC5B",0.152927858500091,0.0034015523748365
"CDH23",-0.241951521776287,2.92122022960235e-06
"VSIR",0.435125520497752,2.70965121517994e-18
"SPOCK2",0.65087332596679,2.36076601796776e-45
"MICU1",-0.18096924419181,0.000512222119616006
"PPP3CB",0.0834092537864387,0.111645855125187
"CCSER2",0.0344479308948126,0.511782869382565
"BMPR1A",-0.0122704582895406,0.815271091721895
"MINPP1",0.000102041866714887,0.998449854741482
"ACTA2",0.224654786681407,1.47217675126443e-05
"LIPA",0.0998255394469205,0.0567301254416675
"TLX1",-0.0765225093383228,0.144541437287144
"TWNK",-0.0301083237890342,0.566390349205311
"LZTS2",0.0909980915243672,0.082536158696927
"SFXN3",0.307002358107711,2.09292134469224e-09
"KAZALD1",0.064223995909052,0.220932209883361
"FBXW4",0.129051172977476,0.0136102745982102
"NPM3",-0.0322580499375151,0.53899386852154
"TNKS2",-0.00256995953520571,0.960974542330822
"GBF1",-0.117007179387098,0.0253887989629753
"ARHGAP21",-0.107070633404984,0.0409095461493121
"CPEB3",-0.188533730945342,0.000292207971988364
"FBXL15",0.0984098923002685,0.0603495965550358
"CUEDC2",-0.0550430931234604,0.294277063332906
"SUFU",0.0863334866094013,0.0995955783637157
"ANKRD26",-0.120544069610464,0.0212508715142754
"ACBD5",-0.168135458619128,0.00126330473382888
"LHPP",-0.0410465940069023,0.434312260658262
"LARP4B",-0.053750641237603,0.305777320287021
"GTPBP4",-0.0647074311620437,0.217469002299354
"EDRF1",0.0565602701893415,0.281150285995797
"BCCIP",-0.0577436664125369,0.271190328071667
"MTPAP",-0.149291885141223,0.00425689250591023
"NEURL1",0.100459647077294,0.0551682116214822
"SH3PXD2A",0.135595572833099,0.00949622283164623
"PITRM1",-0.0832994284246081,0.11211981934092
"STN1",0.118434735297015,0.0236417865079993
"MAP3K8",-0.030336825668112,0.563446949667802
"DKK1",0.120358505604242,0.0214524449623082
"EBF3",0.00879528901962448,0.867007620427066
"GLRX3",0.0653754787122147,0.212747515627907
"SORCS1",0.0307580639172163,0.558040182576913
"TASOR2",-0.0923575707693409,0.0780347149413683
"XPNPEP1",0.0762678574871881,0.145886364621454
"SMC3",-0.0884920751856502,0.0913818673896039
"SHOC2",0.069476479595007,0.185372152748278
"TFAM",-0.0509312860080065,0.331880464392251
"CCDC6",0.0609228079887023,0.245635808738627
"CUL2",-0.126317141251854,0.0157487149535417
"CCNY",-0.20280842194211,9.54074286266453e-05
"UBE2S",0.0482656412961171,0.357840975639319
"RPL28",0.231554485084403,7.83812030354237e-06
"ZMIZ1",0.072378710546387,0.167629571365795
"DNAJC12",-0.0385541358372607,0.46275233875561
"PPIF",-0.076041663499489,0.147088974694605
"PBLD",-0.0648424173466085,0.216508976251395
"TSPAN14",0.122785340150163,0.018943026640179
"LGI1",0.0345437683159502,0.510608533367527
"TBC1D12",0.0118403993304467,0.821635053973038
"CYP2C18",0.102307028368748,0.0508200750120858
"KRT23",0.243721942610434,2.45820922285591e-06
"NUFIP2",-0.0411598010651145,0.433044848971241
"GIT1",0.104301661590091,0.0464501511770748
"RPL19",0.0806343602860087,0.124112664305872
"FBXL20",-0.101570365130905,0.052518397305285
"RUNDC3A",0.0383772449048071,0.46480930447027
"UBTF",-0.0550127681174459,0.29454354291195
"PSMD3",-0.183510162744829,0.000425240790446472
"CASC3",-0.131982980223399,0.0116050177047414
"RAPGEFL1",-0.0875761151301981,0.094798439090519
"RGS9",-0.0378552615579325,0.470908579536791
"RNF43",-0.179091775399545,0.000586805504402152
"WNT3",-0.139723687996528,0.00750895545324777
"ASPA",0.00683919159388695,0.896395604610236
"RAD51C",-0.0583578534569863,0.266117115123303
"SEPTIN4",-0.153257899181193,0.00333220487966422
"MTMR4",-0.279903562032873,5.37939395556921e-08
"TRIM37",-0.142714907804757,0.00631030308913826
"P2RX1",0.542515831810495,2.54918883064551e-29
"DHX40",-0.162529736561082,0.00183811614959048
"TUBD1",-0.0612400601194162,0.243181195854176
"KPNB1",-0.103153294330936,0.0489258621787021
"GOSR2",-0.0494720710114499,0.34593781129228
"PNPO",-0.251817067720858,1.09800105787609e-06
"RPS6KB1",-0.0648986291812583,0.216110093057345
"TRIM16L",-0.0802088102433169,0.126116680563785
"CDK5RAP3",-0.136961986100056,0.00879200820467242
"CBX1",-0.0735824010444104,0.160655547809386
"RECQL5",-0.199627607724851,0.000123278220511428
"PIGL",0.0479916223702864,0.360579924338336
"GALK1",-0.0635282181575498,0.225985426073409
"INTS2",-0.135511353957135,0.0095412222935357
"CAMTA2",0.0436310418818465,0.405913450025089
"MED13",-0.123420423935056,0.0183301194886582
"HOXB6",0.121927924937249,0.0197987691516316
"ENO3",0.0103693826977576,0.843489046238579
"PFN1",0.369545142052286,2.9689608413532e-13
"RNF167",0.083767892391379,0.110109065952606
"SLC25A11",0.131014069373054,0.0122367644386645
"RASD1",0.203461715930147,9.04707760307141e-05
"CHRNE",0.105967658890921,0.043045834903678
"RAI1",-0.0263685830669091,0.615575780381415
"NUP88",0.0214167926400354,0.68341276170882
"C1QBP",0.117757180774535,0.0244575702192197
"SLC6A4",-0.0264828023516298,0.614046196396155
"BLMH",0.161266314875734,0.00199702414170312
"CPD",0.106314369600313,0.0423644149807958
"GOSR1",-0.15327366964781,0.00332892354804164
"CCDC47",-0.271742266409694,1.33934216775274e-07
"MED31",0.0579904815435016,0.269143749033877
"DRG2",-0.0999085887500817,0.0565234985663962
"FTSJ3",-0.154851365918595,0.00301509029485361
"AKAP10",0.0353253731390983,0.501083827090863
"ALDH3A1",-0.203105900809863,9.31289042899603e-05
"SMARCD2",-0.227261649913335,1.16286094100366e-05
"ICAM2",0.302397802275173,3.7221432842997e-09
"SYNGR2",0.0546729569872579,0.297540630788796
"B9D1",0.0843391902065824,0.107695449519141
"UTP6",-0.00870213872752403,0.868403275915803
"DDX5",-0.0194029922613733,0.711787172873328
"C17orf75",-0.171094265297133,0.00103157627711379
"CYTH1",-0.0779237657556582,0.137309502857501
"PSMD11",-0.119342708308966,0.0225855118407002
"LGALS3BP",0.281772228154686,4.34711763282277e-08
"ASIC2",0.17400318821259,0.000842545458575642
"CCL2",0.429775876271197,7.70464178822521e-18
"CCL8",0.31592522287194,6.66387321913782e-10
"PEX12",-0.229154340120968,9.7813955208444e-06
"DHX58",0.0391644110584207,0.455694740729525
"KAT2A",-0.0935503890475999,0.0742509883480128
"RAB5C",0.0237262339660917,0.651414611964144
"NAGLU",0.0837789245633822,0.110062057610397
"HSD17B1",-0.0200812557684055,0.702183629403777
"MLX",-0.260975128909854,4.26534595881774e-07
"CNTNAP1",0.121050066421796,0.0207095467001963
"ABI3",0.603352122413067,1.45325426166403e-37
"EZH1",-0.0421317928439125,0.42225093923841
"DLX4",0.0218881093718307,0.676833975746614
"PPP1R9B",0.190399474561523,0.000253573988124536
"COL1A1",0.357832263997131,1.81979138158302e-12
"SGCA",0.391414480319288,8.21176056214573e-15
"MRPL27",0.0202596105276374,0.699666070971801
"VAT1",-0.0149910051197116,0.775309815247056
"LRRC59",-0.118927259003776,0.0230636386863127
"RND2",0.019589986073698,0.709134898043626
"ALOX12",-0.0479095858645476,0.3614024595778
"HDAC5",-0.0066162786666871,0.899754380296043
"ABCC3",-0.0475379737016537,0.365143067526881
"LUC7L3",-0.0477699141401849,0.362805564535678
"MPP2",-0.0160761899212591,0.759527391573962
"SMURF2",-0.00666727025595637,0.898985896542702
"DUSP3",-0.169366509086991,0.00116161952009813
"EFTUD2",-0.0402036969878137,0.443815785655056
"HLF",-0.213328696032812,3.97279404800627e-05
"SLC16A6",0.140508723790251,0.00717614074022924
"PRKAR1A",-0.145515140259601,0.00534671092162148
"EFNB3",0.227652363386249,1.12220283000239e-05
"FAM20A",-0.00968358787454552,0.853719726784758
"YWHAE",0.103834247735189,0.0474448533676281
"MMD",0.173416273479425,0.000877891548772723
"RANGRF",0.21888301075333,2.45741275995153e-05
"DPH1",-0.132517892977919,0.01126874001884
"MAP2K6",-0.111112013664215,0.0338305398453068
"DHRS7B",0.0991833645352636,0.0583490817881909
"WSB1",0.121907739047477,0.019819314230558
"SLC9A3R1",-0.153689881963306,0.00324337541654541
"MYH3",-0.105362856203908,0.0442565864838636
"NAT9",-0.089199225458951,0.0888121791783777
"TMEM104",-0.218257628348177,2.59559288007848e-05
"VTN",0.0435744745338977,0.406522962825008
"TNFAIP1",-0.200645201964329,0.000113622870946187
"IFT20",-0.0749757989869922,0.152857679717064
"TMEM97",-0.158731859411065,0.00235425060380463
"CDR2L",0.173674343387404,0.000862184318132828
"PMP22",0.455516916773551,4.2418014545725e-20
"UNC119",0.211200414089714,4.76003750643541e-05
"ALDOC",-0.146330777086001,0.00509209130157837
"SUPT6H",-0.0758411240679148,0.148161486825925
"RAB34",0.280266201443858,5.16213980817166e-08
"PHF12",-0.0793197238560836,0.130384508986527
"TMEM33",-0.0679193546156186,0.195443750903402
"GNRHR",0.0490873710971178,0.349705846344866
"SLAIN2",-0.106546872617775,0.0419125654751532
"OCIAD1",-0.042594582104266,0.417167371887987
"UGT2B10",-0.0952147781199407,0.0692222878553972
"CWH43",-0.0853537895360287,0.103512008499344
"DCUN1D4",-0.131038420337619,0.0122205227264929
"USP46",-0.0594628404334974,0.257154539813844
"SULT1E1",-0.11719985391894,0.0251466970368701
"CHIC2",0.300402110797396,4.7622934604339e-09
"CRACD",0.170164079433464,0.00109981997484417
"LAMTOR3",-0.0245375952956083,0.640319251232641
"PF4V1",0.0830579949755297,0.113167308593803
"NFKB1",0.154129183163001,0.00315524977907331
"AREG",0.198702331811852,0.000132721355340971
"MANBA",0.0800544358680194,0.126849838439833
"UBE2D3",0.0762605382301246,0.145925161358475
"MAPK10",0.14037107890884,0.00723352418483915
"ELF2",0.0507387645806835,0.333713771867849
"NDUFC1",0.0766132376271516,0.14406455475379
"TBC1D9",0.0832550999221869,0.112311571255
"ZNF330",-0.0612912544778824,0.242786714155721
"INPP4B",0.422137844475371,3.3183941097843e-17
"GAB1",0.0188266118626077,0.719984164711415
"KLHL2",-0.0762746096503798,0.145850580817122
"CPE",0.142520709125817,0.00638257347721447
"RPL34",0.26210504085252,3.78614643592379e-07
"WFS1",-0.0532498727613584,0.310311880850515
"ANXA10",0.0184924681458906,0.724750981063408
"GRPEL1",-0.113743860151173,0.0298047664782711
"GAR1",0.115193747728369,0.0277675480290334
"FRG1",0.283404926675261,3.60407020966744e-08
"CLCN3",-0.140757850965003,0.00707331480920055
"AADAT",-0.167105467206406,0.00135460309296176
"GALNT7",0.178814919660912,0.000598619246872587
"DHX15",-0.0235921557911961,0.65325564044409
"SOD3",0.419566526557503,5.38050555595871e-17
"SEPSECS",-0.138961242393668,0.00784531819600937
"TRIM2",-0.103889097985811,0.0473272106641002
"SLC2A9",0.0747391751914956,0.154161288339655
"FBXW7",0.220883214033002,2.06076738968479e-05
"NEIL3",-0.0287890421199601,0.58352647246699
"TBC1D19",-0.00551517158566564,0.916370581771226
"CLNK",0.538455648514752,7.91287236315872e-29
"NSD2",-0.051940309414743,0.322378177447147
"SH3D19",-0.157908505569724,0.00248227790522774
"STIM2",0.053961938177494,0.303877176466607
"MFSD10",0.203781623824716,8.81419776650564e-05
"GLRB",0.0335167518836259,0.523265645906267
"BST1",0.299104732437031,5.58413210427528e-09
"RAPGEF2",-0.0727963943789625,0.165184356729211
"HGFAC",0.190712435089021,0.000247580820799016
"SNX25",-0.0265330797541918,0.613373428514878
"LRP2BP",-0.0182828061904129,0.727747417385496
"UFSP2",0.0377121095576402,0.472588935713717
"KLF3",-0.0558108409345758,0.287584131881717
"KLHL5",0.154383959922173,0.00310514193262525
"FAM149A",-0.0218051077853857,0.677990775246024
"NCAPG",-0.0799278711647612,0.127453383059801
"UGDH",-0.0622999910533254,0.235105088671617
"PPARGC1A",-0.0865863711323863,0.098604005582343
"DDX25",-0.0444147275540629,0.397525297595624
"CRYAB",0.183725939765487,0.000418525716979919
"HTATIP2",-0.0665051763716953,0.204931818125598
"CTSC",0.251490542178197,1.13489391636975e-06
"CCDC34",-0.112512484996531,0.0316341738613208
"ZBTB16",-0.0684289723695679,0.192104450712327
"ELP4",-0.0161429357358176,0.758559844759825
"ZPR1",-0.0952745863908114,0.0690469037262229
"MTCH2",-0.105844068331027,0.0432909578276215
"FNBP4",0.0527595359710628,0.3147946025596
"TECTA",0.148803975681442,0.00438537690137435
"SC5D",-0.236168435282735,5.08626972343365e-06
"CRTAM",0.521869766883541,6.92074827540087e-27
"JHY",0.235105813076995,5.6233281173789e-06
"B3GAT1",0.0715846607252113,0.172352614129411
"HSPA8",0.0916703970711914,0.0802845240590035
"P2RX3",-0.170772286228747,0.00105474400367336
"VWA5A",0.078610948982912,0.133866059251535
"DNAJC4",0.174407027096624,0.000818993333955412
"SIAE",-0.0981068759144973,0.0611486033990975
"SNX15",-0.0884282397172032,0.0916167360799088
"LPXN",0.459867136206059,1.68443856720986e-20
"DTX4",0.089047508187462,0.0893585563712198
"ATG2A",-0.0832520858889911,0.112324618410283
"EHD1",0.135223673162155,0.00969636614022014
"OSBP",-0.0990485427413005,0.0586937841758376
"UNC93B1",0.130796123614698,0.0123829810222421
"PUS3",-0.0183949761109092,0.726143793929628
"DCPS",0.104607264145688,0.0458092977138996
"KMT5B",-0.0397098257954701,0.449438603843445
"FOXRED1",-0.122678828270715,0.0190475480419216
"PPP6R3",0.0580646552485191,0.26853077280225
"NRXN2",0.0525571654518944,0.316656995785631
"MS4A6A",0.605471131595721,6.961706682187e-38
"MS4A4A",0.520200463684064,1.07085553543489e-26
"ST3GAL4",0.0965152456749337,0.0654899957986745
"CPT1A",-0.0757385977341751,0.148712104884898
"CCND1",0.00922610271156577,0.860558245397723
"CCDC86",-0.211838376649457,4.50980503801338e-05
"PRPF19",-0.0844265510029271,0.107330073894808
"TMEM109",-0.0473909690205809,0.366629423658846
"HPX",0.072946954394201,0.164309531847717
"TRIM3",-0.136255675564147,0.00914999888163434
"CHORDC1",-0.000728381912453514,0.988935302038686
"FOLR1",0.016340423870889,0.755699267938672
"ANAPC15",-0.100014860903126,0.0562600034347167
"FOLR3",0.0540455688950986,0.303127267388812
"PANX1",-0.224463872498888,1.49766349731798e-05
"ARHGEF17",0.207635101030676,6.41774145938563e-05
"APOA5",-0.0794327609157301,0.129835791663659
"APOA4",0.121337752598337,0.0204071448825188
"APOC3",-0.0159792076570414,0.7609339135704
"CEP164",-0.00978372707973658,0.852224279891726
"RNF141",-0.00931031884631338,0.859298578980986
"CEP126",0.166195367171358,0.00144027772253972
"EIF4G2",-0.0254954953584816,0.627322471726871
"IL10RA",0.61066682369438,1.11886652856341e-38
"GALNT18",0.189881940258897,0.00026378287391134
"BIRC2",-0.000752507153272674,0.988568845100366
"UBE4A",-0.155941048516178,0.00281429080048773
"DDX6",0.0367089647872568,0.484455868229709
"CBL",0.137983556011548,0.00829627433828917
"NECTIN1",0.0179317185236522,0.732774348233142
"HIPK3",0.037212192066039,0.478482808873508
"KIAA1549L",0.0548062329887575,0.296362744037142
"FBXO3",-0.103250978659404,0.0487110628938445
"PDHX",-0.156611155182184,0.00269692671900487
"SLC1A2",-0.232262940822036,7.3387580490223e-06
"COMMD9",-0.0562150070232168,0.28410218091781
"SLC15A3",0.441729775289975,7.26852268729646e-19
"CD5",0.748677212148198,8.71667326656841e-67
"ACCS",0.0093844496442664,0.858190059358783
"MDK",0.191316739838111,0.000236381048782544
"AMBRA1",-0.144890495027937,0.00554938870444028
"MADD",0.00731504078985011,0.88923193007414
"PTPMT1",-0.0845281528389055,0.106906367572827
"NAA40",0.0104485104896479,0.842310274953701
"CARS1",-0.0209005979010661,0.690645520963526
"SLC22A18",-0.137739653534819,0.00841231319502368
"CD81",-0.0770577537573486,0.141745450119598
"SLC35F2",0.192027855620374,0.000223808439395126
"C11orf21",0.551467228566421,1.98569775161221e-30
"ELMOD1",-0.0658419104492117,0.209494962884105
"CALCA",-0.000933971665540808,0.985812522636005
"SOX6",0.0240961014820111,0.646346947635226
"C11orf58",-0.0760874481282078,0.146844943266016
"PITPNM1",0.0707603346253787,0.177359879873068
"RPS13",0.146941253130653,0.00490871638021527
